Fecha;Año;Mes;Cliente;País;Producto;Valor;MétodoDePago
28/3/2021;2021;mar;Cristina alvarez;España;Producto A;500,00 €;Transferencia bancaria
28/3/2021;2021;mar;Cristina Ortega;Colombia;Producto D;600,00 €;Tarjeta de crédito
29/3/2021;2021;mar;Cristina Castillo;Argentina;Producto C;200,00 €;Transferencia bancaria
29/3/2021;2021;mar;Alberto Bermudez;México;Producto B;350,00 €;Transferencia bancaria
29/3/2021;2021;mar;Claudia Fernandez;Colombia;Producto D;600,00 €;Tarjeta de crédito
29/3/2021;2021;mar;Claudia Castro;España;Producto A;500,00 €;Transferencia bancaria
29/3/2021;2021;mar;Claudia Solis;Argentina;Producto B;350,00 €;Tarjeta de débito
29/3/2021;2021;mar;Claudia Carvajal;Colombia;Producto C;200,00 €;Tarjeta de débito
29/3/2021;2021;mar;Daniel Navarro;México;Producto D;600,00 €;Tarjeta de crédito
29/3/2021;2021;mar;Daniel Gil;Colombia;Producto C;200,00 €;Transferencia bancaria
29/3/2021;2021;mar;Daniel Blanco;Argentina;Producto B;350,00 €;Transferencia bancaria
29/3/2021;2021;mar;Rosa Romero;España;Producto D;600,00 €;Tarjeta de crédito
29/3/2021;2021;mar;Vicente Torres;México;Producto A;500,00 €;Tarjeta de débito
29/3/2021;2021;mar;Pilar Romero;Chile;Producto A;500,00 €;Tarjeta de crédito
29/3/2021;2021;mar;Pilar Flores;España;Producto C;200,00 €;Tarjeta de crédito
29/3/2021;2021;mar;Pilar Cuesta;España;Producto A;500,00 €;Tarjeta de débito
29/3/2021;2021;mar;Ricardo Gutierrez;Colombia;Producto A;500,00 €;Tarjeta de crédito
30/3/2021;2021;mar;Ricardo Ramos;México;Producto B;350,00 €;Transferencia bancaria
30/3/2021;2021;mar;Ricardo Izquierdo;Argentina;Producto D;600,00 €;Tarjeta de crédito
30/3/2021;2021;mar;Gloria Prieto;Chile;Producto B;350,00 €;Transferencia bancaria
30/3/2021;2021;mar;Gloria Reyes;Colombia;Producto B;350,00 €;Tarjeta de débito
30/3/2021;2021;mar;Gloria Santana;México;Producto C;200,00 €;Tarjeta de crédito
30/3/2021;2021;mar;Alfonso Moreno;Argentina;Producto C;200,00 €;Tarjeta de crédito
30/3/2021;2021;mar;Alfonso Romero;España;Producto A;500,00 €;Transferencia bancaria
30/3/2021;2021;mar;Teresa Gonzalez;Colombia;Producto C;200,00 €;Transferencia bancaria
30/3/2021;2021;mar;Teresa Montes;Argentina;Producto B;350,00 €;Tarjeta de crédito
30/3/2021;2021;mar;Raul Ramirez;México;Producto D;600,00 €;Tarjeta de crédito
31/3/2021;2021;mar;Raul Ortiz;Colombia;Producto D;600,00 €;Tarjeta de crédito
31/3/2021;2021;mar;Raul Nuñez;España;Producto A;500,00 €;Transferencia bancaria
31/3/2021;2021;mar;Raul Castro;Argentina;Producto D;600,00 €;Tarjeta de crédito
31/3/2021;2021;mar;Raul Mora;Colombia;Producto D;600,00 €;Tarjeta de crédito
31/3/2021;2021;mar;Raul Arroyo;México;Producto D;600,00 €;Tarjeta de crédito
31/3/2021;2021;mar;Raul Benitez;Colombia;Producto B;350,00 €;Tarjeta de crédito
1/4/2021;2021;abr;Raul Roldan;Argentina;Producto D;600,00 €;Tarjeta de crédito
1/4/2021;2021;abr;Victoria Laguna;España;Producto D;600,00 €;Tarjeta de crédito
1/4/2021;2021;abr;Javier Muñoz;México;Producto D;600,00 €;Tarjeta de crédito
1/4/2021;2021;abr;Javier Reyes;Chile;Producto D;600,00 €;Transferencia bancaria
1/4/2021;2021;abr;Rocio Flores;España;Producto A;500,00 €;Tarjeta de débito
1/4/2021;2021;abr;Rocio Bautista;España;Producto B;350,00 €;Transferencia bancaria
1/4/2021;2021;abr;Hugo Cruz;Colombia;Producto B;350,00 €;Transferencia bancaria
1/4/2021;2021;abr;Hugo Bernal;México;Producto C;200,00 €;Transferencia bancaria
1/4/2021;2021;abr;Hugo Tejada;Chile;Producto B;350,00 €;Tarjeta de débito
1/4/2021;2021;abr;Alicia Aguilar;Colombia;Producto A;500,00 €;Transferencia bancaria
1/4/2021;2021;abr;Ramon Fernandez;México;Producto A;500,00 €;Transferencia bancaria
1/4/2021;2021;abr;Ramon Martin;Argentina;Producto C;200,00 €;Tarjeta de crédito
1/4/2021;2021;abr;Ramon Vazquez;España;Producto C;200,00 €;Tarjeta de crédito
2/4/2021;2021;abr;Ramon Iglesias;Colombia;Producto C;200,00 €;Tarjeta de crédito
2/4/2021;2021;abr;Ramon Rojas;Argentina;Producto B;350,00 €;Tarjeta de crédito
2/4/2021;2021;abr;Ramon Palacios;México;Producto C;200,00 €;Transferencia bancaria
2/4/2021;2021;abr;Natalia Marin;Colombia;Producto A;500,00 €;Transferencia bancaria
2/4/2021;2021;abr;Natalia Vega;España;Producto A;500,00 €;Tarjeta de crédito
2/4/2021;2021;abr;Emilio Ortiz;Argentina;Producto B;350,00 €;Tarjeta de débito
2/4/2021;2021;abr;Emilio Nuñez;Colombia;Producto C;200,00 €;Tarjeta de débito
2/4/2021;2021;abr;Emilio Soria;México;Producto D;600,00 €;Transferencia bancaria
2/4/2021;2021;abr;Veronica Santos;Colombia;Producto C;200,00 €;Tarjeta de débito
2/4/2021;2021;abr;Veronica Izquierdo;Argentina;Producto D;600,00 €;Tarjeta de crédito
3/4/2021;2021;abr;Veronica Tejada;España;Producto B;350,00 €;Transferencia bancaria
3/4/2021;2021;abr;Ivan Suarez;México;Producto A;500,00 €;Tarjeta de crédito
3/4/2021;2021;abr;Ivan Cano;Chile;Producto A;500,00 €;Tarjeta de débito
3/4/2021;2021;abr;Ivan Bernal;España;Producto B;350,00 €;Transferencia bancaria
3/4/2021;2021;abr;Beatriz Flores;España;Producto B;350,00 €;Tarjeta de débito
3/4/2021;2021;abr;Beatriz Aguilar;Colombia;Producto A;500,00 €;Transferencia bancaria
3/4/2021;2021;abr;Beatriz Bautista;México;Producto B;350,00 €;Transferencia bancaria
3/4/2021;2021;abr;Gonzalo Pascual;Chile;Producto B;350,00 €;Tarjeta de débito
3/4/2021;2021;abr;Raquel Vazquez;Colombia;Producto D;600,00 €;Transferencia bancaria
3/4/2021;2021;abr;Raquel Hidalgo;México;Producto C;200,00 €;Transferencia bancaria
4/4/2021;2021;abr;Francisco Perez;Argentina;Producto D;600,00 €;Transferencia bancaria
4/4/2021;2021;abr;Francisco Sanz;España;Producto B;350,00 €;Transferencia bancaria
4/4/2021;2021;abr;Francisco Benitez;Colombia;Producto B;350,00 €;Tarjeta de crédito
4/4/2021;2021;abr;Francisco Crespo;Argentina;Producto A;500,00 €;Transferencia bancaria
4/4/2021;2021;abr;Lorena Oliva;México;Producto C;200,00 €;Transferencia bancaria
4/4/2021;2021;abr;Pablo alvarez;Colombia;Producto A;500,00 €;Transferencia bancaria
4/4/2021;2021;abr;Pablo Medina;España;Producto B;350,00 €;Transferencia bancaria
4/4/2021;2021;abr;Pablo Herrera;Argentina;Producto C;200,00 €;Tarjeta de crédito
4/4/2021;2021;abr;Pablo Escudero;Colombia;Producto D;600,00 €;Tarjeta de débito
4/4/2021;2021;abr;Pablo Montes;México;Producto A;500,00 €;Tarjeta de débito
5/4/2021;2021;abr;Monica Molina;Colombia;Producto C;200,00 €;Transferencia bancaria
5/4/2021;2021;abr;Monica Nieto;Argentina;Producto D;600,00 €;Transferencia bancaria
5/4/2021;2021;abr;Monica Blasco;España;Producto C;200,00 €;Tarjeta de crédito
5/4/2021;2021;abr;alvaro Moreno;México;Producto C;200,00 €;Tarjeta de crédito
5/4/2021;2021;abr;Cecilia alvarez;Chile;Producto D;600,00 €;Tarjeta de crédito
5/4/2021;2021;abr;Cecilia Ramos;España;Producto A;500,00 €;Tarjeta de débito
5/4/2021;2021;abr;Cecilia Peña;España;Producto D;600,00 €;Tarjeta de débito
5/4/2021;2021;abr;Enrique Cortes;Colombia;Producto B;350,00 €;Tarjeta de crédito
5/4/2021;2021;abr;Enrique Prieto;México;Producto C;200,00 €;Tarjeta de crédito
5/4/2021;2021;abr;Enrique Blasco;Chile;Producto B;350,00 €;Transferencia bancaria
5/4/2021;2021;abr;Adriana Escudero;Colombia;Producto C;200,00 €;Tarjeta de crédito
5/4/2021;2021;abr;Julio alvarez;México;Producto C;200,00 €;Transferencia bancaria
5/4/2021;2021;abr;Julio Arroyo;Argentina;Producto D;600,00 €;Tarjeta de crédito
5/4/2021;2021;abr;Silvia Vazquez;España;Producto A;500,00 €;Transferencia bancaria
5/4/2021;2021;abr;Martin Rios;Colombia;Producto D;600,00 €;Transferencia bancaria
5/4/2021;2021;abr;Gabriela Torres;Argentina;Producto C;200,00 €;Tarjeta de crédito
5/4/2021;2021;abr;Gabriela Santana;México;Producto C;200,00 €;Tarjeta de crédito
6/4/2021;2021;abr;oscar Cuesta;Colombia;Producto D;600,00 €;Tarjeta de crédito
6/4/2021;2021;abr;Marina Perez;España;Producto B;350,00 €;Transferencia bancaria
6/4/2021;2021;abr;Marina Sanz;Argentina;Producto C;200,00 €;Transferencia bancaria
6/4/2021;2021;abr;Esteban Alonso;Colombia;Producto B;350,00 €;Tarjeta de débito
6/4/2021;2021;abr;Esteban Ortiz;México;Producto C;200,00 €;Tarjeta de crédito
6/4/2021;2021;abr;Irene Rubio;Colombia;Producto A;500,00 €;Tarjeta de crédito
6/4/2021;2021;abr;Irene Mendez;Argentina;Producto A;500,00 €;Transferencia bancaria
6/4/2021;2021;abr;Fabian Perez;España;Producto D;600,00 €;Tarjeta de crédito
6/4/2021;2021;abr;Fabian Ramirez;México;Producto A;500,00 €;Transferencia bancaria
6/4/2021;2021;abr;Fabian Sanz;Chile;Producto D;600,00 €;Tarjeta de crédito
6/4/2021;2021;abr;Valentina Iglesias;España;Producto D;600,00 €;Tarjeta de crédito
7/4/2021;2021;abr;Valentina Diez;España;Producto D;600,00 €;Tarjeta de crédito
7/4/2021;2021;abr;Valentina Mariscal;Colombia;Producto B;350,00 €;Transferencia bancaria
7/4/2021;2021;abr;Tomas Leon;México;Producto D;600,00 €;Tarjeta de débito
7/4/2021;2021;abr;Emilia Diaz;Chile;Producto A;500,00 €;Transferencia bancaria
7/4/2021;2021;abr;Emilia Santiago;Colombia;Producto D;600,00 €;Tarjeta de crédito
7/4/2021;2021;abr;Emilia Carrasco;México;Producto A;500,00 €;Tarjeta de débito
7/4/2021;2021;abr;Nuria Gutierrez;Argentina;Producto C;200,00 €;Tarjeta de crédito
7/4/2021;2021;abr;Nuria Caballero;España;Producto A;500,00 €;Tarjeta de débito
7/4/2021;2021;abr;Nuria Valero;Colombia;Producto C;200,00 €;Tarjeta de crédito
7/4/2021;2021;abr;Cristian Crespo;Argentina;Producto A;500,00 €;Transferencia bancaria
7/4/2021;2021;abr;Daniela alvarez;México;Producto D;600,00 €;Tarjeta de crédito
7/4/2021;2021;abr;Daniela Alonso;Colombia;Producto D;600,00 €;Tarjeta de débito
8/4/2021;2021;abr;Daniela Caballero;España;Producto B;350,00 €;Transferencia bancaria
8/4/2021;2021;abr;Marcos Hernandez;Argentina;Producto C;200,00 €;Tarjeta de débito
8/4/2021;2021;abr;Marcos Santos;Colombia;Producto D;600,00 €;Tarjeta de crédito
8/4/2021;2021;abr;Marcos Rios;México;Producto C;200,00 €;Tarjeta de crédito
8/4/2021;2021;abr;Julieta Ramirez;Colombia;Producto B;350,00 €;Transferencia bancaria
8/4/2021;2021;abr;Julieta Prieto;Argentina;Producto C;200,00 €;Tarjeta de crédito
8/4/2021;2021;abr;Adrian Sanz;España;Producto D;600,00 €;Tarjeta de crédito
8/4/2021;2021;abr;Adrian Gallego;México;Producto A;500,00 €;Tarjeta de débito
8/4/2021;2021;abr;Adrian Valero;Chile;Producto A;500,00 €;Tarjeta de crédito
8/4/2021;2021;abr;Adrian Pardo;España;Producto B;350,00 €;Tarjeta de crédito
8/4/2021;2021;abr;Adrian Blasco;España;Producto C;200,00 €;Transferencia bancaria
8/4/2021;2021;abr;Noelia Lopez;Colombia;Producto C;200,00 €;Tarjeta de débito
8/4/2021;2021;abr;Noelia Moreno;México;Producto D;600,00 €;Tarjeta de débito
8/4/2021;2021;abr;Noelia Castillo;Chile;Producto C;200,00 €;Transferencia bancaria
9/4/2021;2021;abr;Noelia Prieto;Colombia;Producto D;600,00 €;Transferencia bancaria
9/4/2021;2021;abr;Amanda Ortega;México;Producto B;350,00 €;Tarjeta de crédito
9/4/2021;2021;abr;Amanda Benitez;Argentina;Producto D;600,00 €;Tarjeta de débito
9/4/2021;2021;abr;Felix Delgado;España;Producto A;500,00 €;Transferencia bancaria
9/4/2021;2021;abr;Felix Bermudez;Colombia;Producto C;200,00 €;Transferencia bancaria
9/4/2021;2021;abr;Felix Crespo;Argentina;Producto B;350,00 €;Transferencia bancaria
9/4/2021;2021;abr;Nicolas Cano;México;Producto B;350,00 €;Tarjeta de débito
9/4/2021;2021;abr;Nicolas Ibañez;Colombia;Producto A;500,00 €;Tarjeta de débito
9/4/2021;2021;abr;Nicolas Valero;España;Producto A;500,00 €;Transferencia bancaria
9/4/2021;2021;abr;Bianca Martinez;Argentina;Producto B;350,00 €;Tarjeta de débito
9/4/2021;2021;abr;Bianca Flores;Colombia;Producto D;600,00 €;Tarjeta de débito
10/4/2021;2021;abr;Bianca Villanueva;México;Producto B;350,00 €;Tarjeta de débito
10/4/2021;2021;abr;Mauricio Rios;Colombia;Producto A;500,00 €;Transferencia bancaria
10/4/2021;2021;abr;Florencia Lopez;Argentina;Producto B;350,00 €;Tarjeta de débito
10/4/2021;2021;abr;Sebastian alvarez;España;Producto C;200,00 €;Tarjeta de débito
10/4/2021;2021;abr;Renata Muñoz;México;Producto A;500,00 €;Tarjeta de débito
10/4/2021;2021;abr;Renata Gutierrez;Chile;Producto D;600,00 €;Transferencia bancaria
10/4/2021;2021;abr;Renata Santos;España;Producto A;500,00 €;Tarjeta de débito
10/4/2021;2021;abr;Renata Peña;España;Producto B;350,00 €;Transferencia bancaria
10/4/2021;2021;abr;Renata Abad;Colombia;Producto C;200,00 €;Tarjeta de débito
10/4/2021;2021;abr;Renata Blasco;México;Producto B;350,00 €;Transferencia bancaria
10/4/2021;2021;abr;Joaquin Cano;Chile;Producto C;200,00 €;Transferencia bancaria
11/4/2021;2021;abr;Lourdes Lopez;Colombia;Producto B;350,00 €;Transferencia bancaria
11/4/2021;2021;abr;Lourdes Moreno;México;Producto C;200,00 €;Tarjeta de crédito
11/4/2021;2021;abr;Lourdes Medina;Argentina;Producto B;350,00 €;Tarjeta de débito
11/4/2021;2021;abr;Lourdes Santos;España;Producto C;200,00 €;Tarjeta de crédito
11/4/2021;2021;abr;Lourdes Pacheco;Colombia;Producto B;350,00 €;Transferencia bancaria
11/4/2021;2021;abr;Damian Escudero;Argentina;Producto A;500,00 €;Tarjeta de débito
11/4/2021;2021;abr;Damian Pardo;México;Producto D;600,00 €;Tarjeta de crédito
11/4/2021;2021;abr;Carolina Nuñez;Colombia;Producto B;350,00 €;Transferencia bancaria
11/4/2021;2021;abr;Matias Moreno;España;Producto B;350,00 €;Tarjeta de débito
11/4/2021;2021;abr;Matias Montero;Argentina;Producto B;350,00 €;Tarjeta de débito
11/4/2021;2021;abr;Matias Palacios;Colombia;Producto C;200,00 €;Tarjeta de crédito
11/4/2021;2021;abr;Rodrigo Pacheco;México;Producto D;600,00 €;Tarjeta de crédito
12/4/2021;2021;abr;Ainhoa Santana;Colombia;Producto A;500,00 €;Transferencia bancaria
12/4/2021;2021;abr;Ainhoa Benitez;Argentina;Producto D;600,00 €;Transferencia bancaria
12/4/2021;2021;abr;Ignacio Aguilar;España;Producto C;200,00 €;Tarjeta de crédito
12/4/2021;2021;abr;Ignacio Oliva;México;Producto A;500,00 €;Transferencia bancaria
12/4/2021;2021;abr;Tamara Marin;Chile;Producto D;600,00 €;Tarjeta de crédito
12/4/2021;2021;abr;Rafael Castillo;España;Producto D;600,00 €;Tarjeta de crédito
12/4/2021;2021;abr;Rafael Herrera;España;Producto B;350,00 €;Tarjeta de crédito
12/4/2021;2021;abr;Rafael Montes;Colombia;Producto B;350,00 €;Tarjeta de crédito
13/4/2021;2021;abr;Belen Santana;México;Producto A;500,00 €;Tarjeta de débito
13/4/2021;2021;abr;Belen Bermudez;Chile;Producto D;600,00 €;Tarjeta de crédito
13/4/2021;2021;abr;Leticia Cruz;Colombia;Producto B;350,00 €;Tarjeta de débito
13/4/2021;2021;abr;Leticia Bravo;México;Producto D;600,00 €;Tarjeta de débito
13/4/2021;2021;abr;Tania Fernandez;Argentina;Producto A;500,00 €;Transferencia bancaria
13/4/2021;2021;abr;Tania Vazquez;España;Producto C;200,00 €;Tarjeta de crédito
13/4/2021;2021;abr;Tania Castillo;Colombia;Producto D;600,00 €;Tarjeta de débito
13/4/2021;2021;abr;Tania Franco;Argentina;Producto A;500,00 €;Transferencia bancaria
13/4/2021;2021;abr;Ruben Perez;México;Producto B;350,00 €;Tarjeta de crédito
13/4/2021;2021;abr;Ruben Ortega;Colombia;Producto B;350,00 €;Transferencia bancaria
13/4/2021;2021;abr;Olivia Navarro;España;Producto C;200,00 €;Tarjeta de débito
13/4/2021;2021;abr;Olivia Valero;Argentina;Producto C;200,00 €;Transferencia bancaria
13/4/2021;2021;abr;Diego Romero;Colombia;Producto A;500,00 €;Tarjeta de crédito
13/4/2021;2021;abr;Diego Nuñez;México;Producto B;350,00 €;Transferencia bancaria
13/4/2021;2021;abr;Diego Delgado;Colombia;Producto C;200,00 €;Tarjeta de crédito
13/4/2021;2021;abr;Tobias Mariscal;Argentina;Producto D;600,00 €;Tarjeta de crédito
14/4/2021;2021;abr;Agustina Lopez;España;Producto D;600,00 €;Transferencia bancaria
14/4/2021;2021;abr;Agustina Molina;México;Producto D;600,00 €;Tarjeta de crédito
14/4/2021;2021;abr;Agustina Peña;Chile;Producto A;500,00 €;Tarjeta de débito
14/4/2021;2021;abr;Agustina Abad;España;Producto B;350,00 €;Tarjeta de débito
14/4/2021;2021;abr;Clara Diez;España;Producto D;600,00 €;Tarjeta de crédito
14/4/2021;2021;abr;Clara Hidalgo;Colombia;Producto A;500,00 €;Transferencia bancaria
14/4/2021;2021;abr;Clara Roldan;México;Producto B;350,00 €;Tarjeta de débito
14/4/2021;2021;abr;Juan Prieto;Argentina;Producto D;600,00 €;Tarjeta de crédito
14/4/2021;2021;abr;Juan Saez;Chile;Producto A;500,00 €;Transferencia bancaria
15/4/2021;2021;abr;Maria Gomez;Colombia;Producto A;500,00 €;Transferencia bancaria
15/4/2021;2021;abr;Jose Perez;México;Producto A;500,00 €;Tarjeta de débito
15/4/2021;2021;abr;Jose Peña;Argentina;Producto B;350,00 €;Tarjeta de crédito
15/4/2021;2021;abr;Ana Gutierrez;España;Producto A;500,00 €;Transferencia bancaria
15/4/2021;2021;abr;Ana Marin;Colombia;Producto D;600,00 €;Tarjeta de crédito
15/4/2021;2021;abr;Ana Leon;Argentina;Producto A;500,00 €;Tarjeta de débito
15/4/2021;2021;abr;Ana Pascual;México;Producto B;350,00 €;Tarjeta de débito
15/4/2021;2021;abr;Pedro Carrasco;Colombia;Producto C;200,00 €;Tarjeta de crédito
15/4/2021;2021;abr;Pedro Villanueva;España;Producto A;500,00 €;Tarjeta de débito
15/4/2021;2021;abr;Pedro Bautista;Argentina;Producto D;600,00 €;Tarjeta de crédito
15/4/2021;2021;abr;Laura Redondo;Colombia;Producto C;200,00 €;Transferencia bancaria
15/4/2021;2021;abr;Laura Abad;México;Producto C;200,00 €;Tarjeta de débito
15/4/2021;2021;abr;Luis Gonzalez;Colombia;Producto B;350,00 €;Transferencia bancaria
15/4/2021;2021;abr;Luis Muñoz;Argentina;Producto A;500,00 €;Transferencia bancaria
16/4/2021;2021;abr;Luis Navarro;España;Producto C;200,00 €;Transferencia bancaria
16/4/2021;2021;abr;Luis Nuñez;México;Producto B;350,00 €;Tarjeta de débito
16/4/2021;2021;abr;Luis Carrasco;Chile;Producto B;350,00 €;Tarjeta de crédito
16/4/2021;2021;abr;Marta Medina;España;Producto B;350,00 €;Tarjeta de débito
16/4/2021;2021;abr;Marta Solis;España;Producto C;200,00 €;Transferencia bancaria
16/4/2021;2021;abr;Carlos Martinez;Colombia;Producto C;200,00 €;Tarjeta de débito
16/4/2021;2021;abr;Carlos Bravo;México;Producto B;350,00 €;Tarjeta de crédito
16/4/2021;2021;abr;Carlos Mariscal;Chile;Producto A;500,00 €;Tarjeta de crédito
16/4/2021;2021;abr;Elena Rodriguez;Colombia;Producto A;500,00 €;Tarjeta de débito
16/4/2021;2021;abr;Elena Perez;México;Producto C;200,00 €;Transferencia bancaria
16/4/2021;2021;abr;Miguel Bravo;Argentina;Producto D;600,00 €;Tarjeta de débito
16/4/2021;2021;abr;Carmen Marin;España;Producto D;600,00 €;Transferencia bancaria
17/4/2021;2021;abr;Jorge Flores;Colombia;Producto A;500,00 €;Transferencia bancaria
17/4/2021;2021;abr;Lucia Escudero;Argentina;Producto C;200,00 €;Tarjeta de crédito
17/4/2021;2021;abr;Lucia Montes;México;Producto D;600,00 €;Transferencia bancaria
17/4/2021;2021;abr;Andres Garrido;Colombia;Producto D;600,00 €;Transferencia bancaria
17/4/2021;2021;abr;Andres Leon;España;Producto D;600,00 €;Tarjeta de crédito
17/4/2021;2021;abr;Isabel Rubio;Argentina;Producto D;600,00 €;Tarjeta de crédito
17/4/2021;2021;abr;Sofia Cortes;Colombia;Producto A;500,00 €;Tarjeta de débito
17/4/2021;2021;abr;Sofia Nieto;México;Producto B;350,00 €;Transferencia bancaria
17/4/2021;2021;abr;Fernando Medina;Colombia;Producto B;350,00 €;Tarjeta de crédito
17/4/2021;2021;abr;Paula Izquierdo;Argentina;Producto D;600,00 €;Tarjeta de crédito
17/4/2021;2021;abr;Sergio Gutierrez;España;Producto C;200,00 €;Transferencia bancaria
17/4/2021;2021;abr;Sergio Esteban;México;Producto A;500,00 €;Tarjeta de débito
18/4/2021;2021;abr;Sergio Franco;Chile;Producto B;350,00 €;Transferencia bancaria
18/4/2021;2021;abr;Sara Soler;España;Producto A;500,00 €;Tarjeta de débito
18/4/2021;2021;abr;David Lopez;España;Producto B;350,00 €;Tarjeta de débito
